Checklist	ERC000050	ENA binned metagenome																									
tax_id	scientific_name	sample_alias	sample_title	sample_description	project name	assembly software	completeness score	completeness software	contamination score	binning software	Genome size (bp)	# contigs	N50 (contigs)	Longest contig (bp)	investigation type	binning parameters	taxonomic identity marker	isolation_source	collection date	geographic location (country and/or sea)	geographic location (latitude)	geographic location (longitude)	broad-scale environmental context	local environmental context	environmental medium	sample derived from	metagenomic source
198431	uncultured prokaryote	sam_R4-A.metabat.114	Binned sample R4-A.metabat.114	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	52.64	checkM v1.1.2	3.6	MetaBAT2 v2.14 (biotools:MetaBAT_2)	894941	232	4372	21929	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.43	Binned sample R4-A.metabat.43	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	84.62	checkM v1.1.2	1.21	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1533441	316	6133	22866	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.24	Binned sample R4-A.metabat.24	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	56.95	checkM v1.1.2	1.09	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1422069	151	16325	41832	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.4	Binned sample R4-A.metabat.4	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	94.05	checkM v1.1.2	2.25	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2027648	178	16188	64488	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.108	Binned sample R4-A.metabat.108	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	94.49	checkM v1.1.2	2.19	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2056451	213	14922	43631	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.130	Binned sample R4-A.metabat.130	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	51.06	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	514067	153	3794	11430	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.127	Binned sample R4-A.metabat.127	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	93.76	checkM v1.1.2	1.01	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1812986	106	39276	172998	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.49	Binned sample R4-A.metabat.49	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	94.14	checkM v1.1.2	2.27	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1791649	97	31535	94279	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.55	Binned sample R4-A.metabat.55	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	86.72	checkM v1.1.2	1.15	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1281504	81	23563	87773	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.86	Binned sample R4-A.metabat.86	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	94.67	checkM v1.1.2	1.98	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2178040	144	22959	65838	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.78	Binned sample R4-A.metabat.78	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	91.14	checkM v1.1.2	2.72	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2654961	118	51830	156039	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.109	Binned sample R4-A.metabat.109	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	97.14	checkM v1.1.2	2.4	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2649433	180	25248	73088	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.22	Binned sample R4-A.metabat.22	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	76.71	checkM v1.1.2	3.98	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1194344	133	16543	56895	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.29	Binned sample R4-A.metabat.29	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	97.67	checkM v1.1.2	0.54	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2419796	44	93499	317910	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.42	Binned sample R4-A.metabat.42	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	96.76	checkM v1.1.2	1.11	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2218538	73	56237	171965	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.5	Binned sample R4-A.metabat.5	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	93.16	checkM v1.1.2	1.28	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2455823	115	43571	131895	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.32	Binned sample R4-A.metabat.32	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	98.09	checkM v1.1.2	0.56	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2116281	118	35771	91591	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.2	Binned sample R4-A.metabat.2	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	88.26	checkM v1.1.2	0.53	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1314790	44	53082	214853	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R4-A.metabat.58	Binned sample R4-A.metabat.58	This sample represents a metagenomic bin from the metagenomic sample ERS19359145	B1-Ocean	MEGAHIT v1.2.9	96.48	checkM v1.1.2	1.82	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2727472	320	12797	40480	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-06-23	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359145	aquatic metagenome
198431	uncultured prokaryote	sam_R1-A.metabat.14	Binned sample R1-A.metabat.14	This sample represents a metagenomic bin from the metagenomic sample ERS19359142	B1-Ocean	MEGAHIT v1.2.9	55.74	checkM v1.1.2	1.01	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1086424	366	3204	8998	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359142	aquatic metagenome
198431	uncultured prokaryote	sam_R1-A.metabat.65	Binned sample R1-A.metabat.65	This sample represents a metagenomic bin from the metagenomic sample ERS19359142	B1-Ocean	MEGAHIT v1.2.9	97.56	checkM v1.1.2	1.52	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2041414	100	42053	127212	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359142	aquatic metagenome
198431	uncultured prokaryote	sam_R1-A.metabat.17	Binned sample R1-A.metabat.17	This sample represents a metagenomic bin from the metagenomic sample ERS19359142	B1-Ocean	MEGAHIT v1.2.9	96.77	checkM v1.1.2	2.24	MetaBAT2 v2.14 (biotools:MetaBAT_2)	3198418	111	64347	186253	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359142	aquatic metagenome
198431	uncultured prokaryote	sam_R1-A.metabat.62	Binned sample R1-A.metabat.62	This sample represents a metagenomic bin from the metagenomic sample ERS19359142	B1-Ocean	MEGAHIT v1.2.9	71.86	checkM v1.1.2	0.37	MetaBAT2 v2.14 (biotools:MetaBAT_2)	1327750	45	90049	219189	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359142	aquatic metagenome
198431	uncultured prokaryote	sam_R1-A.metabat.99	Binned sample R1-A.metabat.99	This sample represents a metagenomic bin from the metagenomic sample ERS19359142	B1-Ocean	MEGAHIT v1.2.9	84.48	checkM v1.1.2	6.79	MetaBAT2 v2.14 (biotools:MetaBAT_2)	2081446	390	6793	30619	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359142	aquatic metagenome
198431	uncultured prokaryote	sam_R1-A.metabat.49	Binned sample R1-A.metabat.49	This sample represents a metagenomic bin from the metagenomic sample ERS19359142	B1-Ocean	MEGAHIT v1.2.9	55.61	checkM v1.1.2	0	MetaBAT2 v2.14 (biotools:MetaBAT_2)	668049	107	9613	36588	metagenome-assembled genome	minContig 1500, minCV 1.0, minCVSum 1.0, maxP 95%, minS 60, and maxEdges 200	Taxonomy identified using GTB-Tk v2.1.0	water [ENVO:00002006]	2020-03-03	Denmark	55.713	12.066667	aquatic biome [ENVO:00002030]|marine biome [ENVO:00000447]|coastal sea water [ENVO:00002150]	temperate marginal sea biome [ENVO:01000856]|neritic epipelagic zone biome [ENVO:01000042 ]|coastal water body [ENVO:02000049]	coastal sea water [ENVO:00002150]|ocean water [ENVO:00002151]|sea water [ENVO:00002149]	ERS19359142	aquatic metagenome
